timestamp,edges_intersection_rate,matched_paths,total_paths
20191118,0.7617281933726274,3967913,5209093
20200127,0.7251914297279144,2298640,3169701
20200128,0.9904054360641349,5325826,5377420
20200129,0.9898494030954686,5318348,5372886
20200130,0.9812717766709097,5140298,5238404
20200202,0.9466820817241306,4929402,5207030
20200203,0.9862693933635321,6184347,6270444
20200205,0.9841362528188491,6456667,6560745
20200210,0.9586325416106108,6229177,6497982
20200211,0.9952952992638994,6928796,6961548
20200212,0.9950975501695006,6922215,6956318
20200213,0.9927137487578012,7043583,7095281
20200216,0.9855448883722966,7027416,7130488
20200217,0.9930930161087246,7170502,7220373
20200219,0.9844839110810327,7203645,7317179
20200224,0.9552952924891086,6740341,7055767
20200225,0.9911611316785442,7108679,7172072
20200226,0.9929240077689615,7112689,7163377
20200227,0.9918298700764424,7112169,7170755
20200301,0.9551840295084394,6787830,7106306
20200302,0.9895830360011881,7003103,7076822
20200304,0.9902022149010311,7084174,7154270
20200309,0.9656412680975393,6817634,7060214
20200310,0.990553706715821,7175157,7243582
20200311,0.9884763920726108,7118576,7201564
20200312,0.9850690837220574,6999631,7105726
20200315,0.9547256657455901,6646591,6961781
20200316,0.9894212553917748,6761037,6833325
20200318,0.9737465824227083,6790785,6973873
20200323,0.9202717066495597,5874421,6383355
20200324,0.9942725768082468,6538938,6576605
20200325,0.9903698876741184,6491115,6554233
20200326,0.989112109096384,6503877,6575470
20200329,0.9783084418800576,7021937,7177631
20200330,0.9892804139670345,7272507,7351310
20200401,0.9811231049299379,7191703,7330072
20200406,0.9429274174690385,6798584,7210082
20200407,0.9940000576165672,7245833,7289570
20200408,0.9938356340229303,7277592,7322732
20200409,0.9899394695989686,7222438,7295838
20200412,0.9800845930281091,7161927,7307458
20200413,0.9924981177284871,7333250,7388679
20200415,0.9811408026446734,7207842,7346389
20200420,0.9631463474819877,7095921,7367438
20200421,0.9915783022621125,7332668,7394946
20200422,0.9950069570465242,7597300,7635424
20200423,0.9908676027563081,7723158,7794339
20200426,0.9504795029355778,7222708,7599015
20200427,0.9923567949900559,7755444,7815177
20200429,0.9907355860514461,7793032,7865905
20200504,0.9615081718347603,7592856,7896819
20200505,0.9936297756579572,8093664,8145553
20200506,0.9651831790204838,7687047,7964340
20200507,0.9922031134171586,7844716,7906361
20200510,0.9616861894380796,7546917,7847588
20200511,0.9817837250207652,8037667,8186800
20200513,0.9808269745565535,7840927,7994200
20200518,0.9635787771906288,7650511,7939684
20200519,0.9961518925238613,8105416,8136727
20200520,0.9928492833014866,8055852,8113872
20200521,0.9918763066975057,8070349,8136447
20200524,0.907091922452844,7355212,8108563
20200525,0.9846605627981238,7830457,7952443
20200527,0.9786256372064849,8168185,8346588
20200601,0.9303729399894534,7552975,8118223
20200602,0.9937112578939614,7783627,7832886
20200603,0.9930453189061591,7770811,7825233
20200604,0.8405408785826362,5907112,7027751
20200610,0.9088280285108868,5305529,5837770
20200615,0.9756250630311748,7332917,7516122
20200616,0.9960475050836497,8748345,8783060
20200617,0.9920923127507495,8889037,8959889
20200618,0.9914253165459832,8840256,8916714
20200621,0.9791293444114819,8726785,8912801
20200622,0.9906291617848697,8957362,9042094
20200624,0.9748166901138722,8773010,8999651
20200629,0.9627728355375145,8542305,8872607
20200630,0.9878520054081433,8844402,8953165
20200701,0.9952819768130968,8942938,8985331
20200702,0.9948952523250176,8927994,8973803
20200705,0.9810645220616134,8791225,8960904
20200706,0.9925477106232441,9029809,9097607
20200708,0.9868962251469289,8905340,9023583
20200713,0.9704868532692819,8658674,8921990
20200714,0.9904250796268522,9050440,9137935
20200715,0.9913487871744436,9010842,9089477
20200716,0.9912913049567105,8996719,9075757
20200719,0.9763648300421802,8749050,8960841
20200720,0.9939510052382704,8963313,9017862
20200722,0.9821172255246543,8843615,9004643
20200727,0.9632106875895856,8516811,8842106
20200728,0.9900603662798387,8847621,8936446
20200729,0.9931146410363497,8867323,8928801
20200730,0.9931227775818183,8854926,8916245
20200802,0.9782906336749216,8724345,8917948
20200803,0.9906595531702291,8954540,9038968
20200805,0.961404193569794,8591030,8935919
20200810,0.9775377834967904,8614757,8812710
20200811,0.9890512834973519,8803769,8901226
20200812,0.9938309396663947,8855142,8910109
20200813,0.9928037121086616,8875277,8939609
20200816,0.964153896816906,8616519,8936871
20200817,0.9890720237452093,8714587,8810872
20200819,0.9721366429584877,8598186,8844627
20200824,0.9278168663402776,8011784,8635092
20200825,0.9749665992104525,8464349,8681681
20200826,0.9902356372997569,8754802,8841130
20200827,0.9887585365510997,8726945,8826164
20200830,0.9717905556216467,8511861,8758946
20200831,0.9923964169572436,9089722,9159366
20200902,0.973816455658067,8888982,9127985
20200907,0.9682303432875518,8879076,9170417
20200908,0.987371400824843,9107811,9224301
20200909,0.9924170020376988,9253051,9323753
20200910,0.9886452818112903,9320836,9427887
20200913,0.968671432959844,9031164,9323248
20200914,0.9867534406301555,9162579,9285581
20200916,0.97389045683047,9031528,9273659
20200921,0.9469341663099803,8630340,9113981
20200922,0.9814302933441366,8818161,8985010
20200923,0.992938733906125,8983500,9047386
20200924,0.9908896380681781,8968337,9050793
20200927,0.9815683978766787,8879839,9046582
20200928,0.9864371809633041,9109774,9235027
20200930,0.9716795955383662,9008048,9270595
20201005,0.9717121043787632,8806620,9062993
