timestamp,edges_intersection_rate,lci_intersection_rate,median_intersection_rate,uci_intersection_rate,matched_paths,total_paths
20190121,0.96,0.9297908678622965,0.96,0.9835252525252525,4718.0,4950.0
20190123,0.9840733869305298,0.9420130900845186,0.9840733869305298,0.9999000841396718,4851.0,4950.0
20190128,0.7598989898989899,0.6754998969284683,0.7598989898989899,0.8457979797979797,3756.5,4950.0
20190129,0.9511499170114781,0.900711915069058,0.9511499170114781,0.9828795093795093,4677.0,4950.0
20190130,0.8870707070707071,0.8124847337489324,0.8870707070707071,0.9438434343434343,4369.0,4950.0
20190220,0.9405050505050505,0.8913282828282828,0.9405050505050505,0.9752774685631828,4636.0,4950.0
20190225,0.9386868686868688,0.8817252112966398,0.9386868686868688,0.9823888888888889,4592.5,4950.0
20190226,0.7791687121584029,0.7045606060606061,0.7791687121584029,0.8498147804576376,3831.0,4950.0
20190227,0.972020202020202,0.9307727272727273,0.972020202020202,0.9960427746856318,4795.0,4950.0
20190228,0.9175572047000619,0.8480123685837971,0.9175572047000619,0.9697950937950938,4524.0,4950.0
20190303,0.9212121212121213,0.8651262626262627,0.9212121212121213,0.9885555555555555,4542.0,4950.0
20190304,0.9569511440940013,0.8973232323232323,0.9569511440940013,1.0,4702.5,4950.0
20190306,0.8892929292929292,0.8229468150896723,0.8892929292929292,0.9460728715728716,4388.5,4950.0
20190311,0.9083838383838383,0.8362300556586271,0.9083838383838383,0.9657854050711193,4450.0,4950.0
20190312,0.999090909090909,0.9742777777777778,0.999090909090909,1.0,4851.0,4950.0
20190313,0.9793898165326737,0.9410527003678697,0.9793898165326737,0.9997020202020201,4790.0,4950.0
20190314,0.9580808080808081,0.8993652855081427,0.9580808080808081,0.9924292929292928,4694.5,4950.0
20190317,0.9394949494949496,0.8745617398474541,0.9394949494949496,0.9926782106782106,4611.5,4950.0
20190318,0.9756565656565657,0.9334242424242424,0.9756565656565657,0.9997979797979798,4804.5,4950.0
20190428,0.8116161616161617,0.7316818181818182,0.8116161616161617,0.8857717996289424,4000.0,4950.0
20190429,0.9946938775510203,0.9733766233766233,0.9946938775510203,0.9991919191919192,4915.5,4950.0
20190501,1.0,0.9695757575757576,1.0,1.0,4949.0,4950.0
20190506,0.9795959595959596,0.951030303030303,0.9795959595959596,0.9999040404040404,4846.5,4950.0
20190507,1.0,0.9798939393939394,1.0,1.0,4949.0,4950.0
20190508,0.998989898989899,0.9592676767676768,0.998989898989899,1.0,4924.0,4950.0
20190509,0.9976767676767677,0.9581522366522367,0.9976767676767677,1.0,4907.0,4950.0
20190617,0.5123232323232323,0.42353030303030303,0.5123232323232323,0.6094595959595959,2518.5,4950.0
20190618,1.0,0.9797879680269247,1.0,1.0,4950.0,4950.0
20190619,0.873030303030303,0.790520202020202,0.873030303030303,0.9258585858585858,4295.5,4950.0
20190620,1.0,0.9679567099567099,1.0,1.0,4893.5,4950.0
20190623,0.9513131313131313,0.8948515769944342,0.9513131313131313,0.9852171706545786,4690.5,4950.0
20190624,0.9703030303030303,0.9337604617604618,0.9703030303030303,0.9926984126984126,4784.5,4950.0
20190626,0.931228612657184,0.8768939393939394,0.931228612657184,0.9799040404040403,4589.0,4950.0
20190715,0.785959595959596,0.6965555555555556,0.785959595959596,0.9069141414141414,3869.0,4950.0
20190716,0.997979797979798,0.9598838383838384,0.997979797979798,1.0,4855.0,4950.0
20190717,0.9977777777777778,0.9778737373737374,0.9977777777777778,1.0,4934.5,4950.0
20190718,0.9995959595959596,0.9772474747474748,0.9995959595959596,1.0,4945.5,4950.0
20190721,0.8356565656565657,0.7457525252525253,0.8356565656565657,0.9203992991135848,4123.0,4950.0
20190722,0.9777365491651206,0.9359343434343435,0.9777365491651206,0.994979797979798,4815.5,4950.0
20190724,0.980513296227582,0.9422878787878788,0.980513296227582,1.0,4851.0,4950.0
20190729,0.9693939393939395,0.9231161616161616,0.9693939393939395,1.0,4790.0,4950.0
20190730,0.9675757575757575,0.9169292929292929,0.9675757575757575,0.9988080808080808,4782.5,4950.0
20190731,0.9408080808080808,0.8882070707070707,0.9408080808080808,0.982439393939394,4650.5,4950.0
20190801,0.957070707070707,0.9059848484848485,0.957070707070707,0.9961940836940837,4735.0,4950.0
20190804,0.9039909297052154,0.8433066378066378,0.9039909297052154,0.956560606060606,4449.5,4950.0
20190805,0.9764646464646465,0.9363018965161822,0.9764646464646465,0.9944401154401155,4819.5,4950.0
20190807,0.9406060606060606,0.8573386930529787,0.9406060606060606,0.9876161616161615,4652.0,4950.0
20190812,0.31262626262626264,0.23262121212121212,0.31262626262626264,0.40992424242424236,1547.5,4950.0
20190813,0.9953535353535353,0.9596919191919192,0.9953535353535353,1.0,4852.0,4950.0
20190814,0.9802020202020202,0.9321464646464647,0.9802020202020202,1.0,4850.0,4950.0
20190815,0.5241414141414142,0.44957070707070707,0.5241414141414142,0.636979797979798,2594.5,4950.0
20190818,0.8647701504844362,0.8094040404040405,0.8647701504844362,0.9300050505050504,4273.0,4950.0
20190819,0.9997979797979798,0.9759343434343435,0.9997979797979798,1.0,4948.0,4950.0
20190821,0.9709090909090909,0.9218535353535353,0.9709090909090909,0.9979444444444444,4803.5,4950.0
