timestamp,edges_intersection_rate,lci_intersection_rate,median_intersection_rate,uci_intersection_rate,matched_paths,total_paths
20190121,0.9845806291283397,0.8901447034824866,0.9845806291283397,1.0,686.61,703.48
20190123,0.9842856395266254,0.8563095238095237,0.9842856395266254,1.0,722.47,750.64
20190128,0.8627568140808509,0.6933566635217987,0.8627568140808509,0.9844442938465708,670.01,784.74
20190129,0.9529259840865677,0.7662513413325529,0.9529259840865677,0.9993598382749326,672.81,723.26
20190130,0.8270621698496546,0.6362126006904487,0.8270621698496546,0.9609304199828953,574.37,700.59
20190220,0.5569032864401304,0.3415505669395435,0.5569032864401304,0.7208779957528566,314.08,573.6
20190225,0.9780009441172504,0.8959866361961738,0.9780009441172504,0.9979032820172309,1509.2,1559.67
20190226,0.9980962408518546,0.9746346097043581,0.9980962408518546,1.0,1930.0,1931.5
20190227,0.9829073744948142,0.9332069464939607,0.9829073744948142,0.9981479098759077,1927.82,1973.74
20190228,1.0,0.9715630529303684,1.0,1.0,2020.59,2027.96
20190303,0.9128323324593306,0.8548895473759602,0.9128323324593306,0.9553301612596949,2128.48,2335.77
20190304,0.9178365533253718,0.8618222883156831,0.9178365533253718,0.9510305664510863,2384.09,2606.67
20190306,0.9717826049680479,0.9207922161100902,0.9717826049680479,0.997460136982325,2598.5,2685.52
20190311,0.9209883208126768,0.8449783165805721,0.9209883208126768,0.9648187817469384,2505.06,2742.0
20190312,0.976974171543591,0.9231885973403225,0.976974171543591,0.9985223302104143,2719.88,2797.7
20190313,0.9682108856560667,0.9086512994812297,0.9682108856560667,0.9942195688632622,2574.3,2674.56
20190314,0.9838606680866162,0.9337816427900114,0.9838606680866162,0.9969894507101805,2558.95,2617.22
20190317,0.806856086839762,0.7125940308709688,0.806856086839762,0.881596885728523,2079.94,2589.17
20190318,0.8651128548717204,0.7419164577177305,0.8651128548717204,0.9291943506364511,2152.36,2512.78
20190428,0.6829341959323263,0.565355053792767,0.6829341959323263,0.8150667721867717,1644.66,2411.97
20190429,0.9255896508850525,0.8950777474945756,0.9255896508850525,0.9614286983052264,2789.17,3010.61
20190501,0.9720885223664598,0.9240334413457444,0.9720885223664598,0.9990274357249778,2841.96,2930.35
20190506,0.8902447170639454,0.7849715990653233,0.8902447170639454,0.9573094309770017,2567.59,2899.4
20190507,0.9735561706004026,0.9099473848813648,0.9735561706004026,0.9962599392954856,2640.65,2730.72
20190508,0.9564570330167346,0.9037200536610698,0.9564570330167346,0.9925496813339835,2570.27,2692.32
20190509,0.9419239539073536,0.8765217511991472,0.9419239539073536,0.9844409632429325,2534.39,2693.32
20190617,0.5682059123272662,0.4580423276556491,0.5682059123272662,0.7006336765311904,1556.29,2714.85
20190618,0.9941641726425563,0.9575575694149736,0.9941641726425563,0.9996828602182165,2868.33,2903.36
20190619,0.9921607648943612,0.9484020502537239,0.9921607648943612,1.0,2837.79,2876.68
20190620,0.9828168699188844,0.9352471696280493,0.9828168699188844,0.999670604138593,2758.84,2819.03
20190623,0.8348357552158627,0.7332411945170544,0.8348357552158627,0.8897637030643073,2414.56,2924.69
20190624,0.9076507503920141,0.8394961551499581,0.9076507503920141,0.9537776412776413,2483.94,2740.77
20190626,0.925836371296692,0.8399964838255978,0.925836371296692,0.9648253943819755,2529.51,2754.01
20190715,0.7507152406764461,0.655500251262872,0.7507152406764461,0.8321154633860974,2006.83,2691.22
20190716,0.9824772726816664,0.9373703407012519,0.9824772726816664,0.999284903598872,2753.0,2810.0
20190717,0.9969271235359265,0.9625069753180118,0.9969271235359265,1.0,2799.5,2839.0
20190718,0.9944953845165007,0.9501394021915321,0.9944953845165007,1.0,2824.5,2843.0
20190721,0.8613711087145355,0.7962036849820553,0.8613711087145355,0.912038874498663,2405.5,2787.5
20190722,0.929084561113767,0.8866812503040696,0.929084561113767,0.9598132014843785,2643.5,2846.0
20190724,0.9911067773573008,0.9289749133778036,0.9911067773573008,1.0,2752.0,2797.0
20190729,0.9487846231120438,0.869684468067156,0.9487846231120438,0.9918007852509388,2648.0,2827.5
20190730,0.9650086102040358,0.9258683497249013,0.9650086102040358,0.9891085883713425,2632.0,2746.0
20190731,0.9688577859031353,0.9149941356799466,0.9688577859031353,0.9966538272988305,2715.0,2802.0
20190801,0.9921517370887579,0.9428022763462652,0.9921517370887579,1.0,2733.0,2769.0
20190804,0.7958057695773169,0.7249665522449975,0.7958057695773169,0.8662255303729491,2250.5,2803.0
