timestamp,edges_intersection_rate,lci_intersection_rate,median_intersection_rate,uci_intersection_rate,matched_paths,total_paths
20190623,0.9489254856026514,0.8869357046574046,0.9489254856026514,0.9886836251127928,2707.3,2863.96
20190624,0.9788612881890503,0.9207168900051599,0.9788612881890503,0.9995683136494703,2726.59,2798.56
20190626,0.9497148765077004,0.8840566389023146,0.9497148765077004,0.9923837733125155,2594.42,2748.92
20190715,0.8014865965548146,0.7080012382900829,0.8014865965548146,0.8885058721511397,2162.49,2684.92
20190716,0.9995092915868904,0.970215121987459,0.9995092915868904,1.0,2875.41,2892.39
20190717,1.0,0.9653277897403484,1.0,1.0,2828.32,2842.57
20190718,0.9978547674175686,0.9643701742051072,0.9978547674175686,1.0,2806.93,2829.44
20190721,0.9824617911251391,0.9136486709576775,0.9824617911251391,1.0,2815.1,2874.94
20190722,0.9996715580599964,0.9662644129543921,0.9996715580599964,1.0,2905.21,2917.65
20190724,0.9912485756017133,0.9406643045096171,0.9912485756017133,1.0,2837.09,2881.62
20190729,0.9570838530424457,0.8960991976279958,0.9570838530424457,1.0,2798.6,2934.36
20190730,0.9917666084043053,0.9597626063499495,0.9917666084043053,0.9996300150528385,2785.08,2823.51
20190731,0.9923890879030035,0.9422365303837394,0.9923890879030035,0.9992640514342124,2768.56,2803.71
20190801,0.9991019266226995,0.9642242422364896,0.9991019266226995,1.0,2823.91,2842.3
20190804,0.9725168987614699,0.9259874099085458,0.9725168987614699,0.9978588596557254,2733.0,2815.0
20190805,0.9963605235273341,0.9601734759787988,0.9963605235273341,1.0,2837.0,2876.5
20190807,0.9884197908199374,0.939365596096109,0.9884197908199374,0.9989613906988813,2791.0,2846.5
20190812,0.967429202739454,0.8973395652331256,0.967429202739454,0.9973087904337088,2789.5,2881.5
20190813,0.9996176847625806,0.967291265006266,0.9996176847625806,1.0,2927.0,2948.0
20190814,0.995374867914238,0.9467700251733865,0.995374867914238,1.0,2853.0,2888.5
20190815,0.9769902240642067,0.9433216597496097,0.9769902240642067,0.9922866305480055,2773.0,2837.0
20190818,0.9523437572206761,0.8737696630971286,0.9523437572206761,0.9945040579697159,2704.5,2860.5
20190819,0.995966034958647,0.945828821687804,0.995966034958647,1.0,2779.5,2811.5
20190821,0.9672828405705118,0.9185344084409858,0.9672828405705118,0.9993331386444664,2671.5,2777.0
20190826,0.9504061316611712,0.8785693470169904,0.9504061316611712,0.9959887520787156,2522.0,2675.5
20190827,0.9976160592553398,0.9632469026344499,0.9976160592553398,1.0,2638.5,2656.5
20190828,0.9927977852357441,0.9424130104491139,0.9927977852357441,1.0,2725.5,2777.0
20190829,0.9989782313664886,0.9687038551717753,0.9989782313664886,1.0,2771.5,2783.5
20190901,0.971416725747858,0.9202798847607485,0.971416725747858,0.9988718214888413,2695.0,2791.5
20190902,0.9914496601407727,0.9477913000215251,0.9914496601407727,1.0,2687.0,2719.5
20190904,0.9906497097247788,0.9225014556120008,0.9906497097247788,0.9998282097649186,2623.0,2668.5
20190909,0.9532908668952453,0.8791966856600346,0.9532908668952453,0.9959824033647006,2517.5,2662.5
20190910,0.9987247913346897,0.9616590762472352,0.9987247913346897,1.0,2721.0,2732.5
20190911,0.9983853412780743,0.9645676504371085,0.9983853412780743,1.0,2717.0,2750.0
20190912,0.9964678255491042,0.9590187443541102,0.9964678255491042,1.0,2695.5,2708.5
20190915,0.9720874836983406,0.9099087235329434,0.9720874836983406,0.9951467212686204,2683.0,2787.0
20190916,0.9994510050001764,0.9571476766833612,0.9994510050001764,1.0,2788.0,2801.0
20190918,0.986727906250054,0.9369013845728279,0.986727906250054,1.0,2737.0,2801.0
20190923,0.9656431581224759,0.9039195830240517,0.9656431581224759,0.9942030589220162,2634.5,2715.0
20190924,0.9967339028401732,0.9371619011523047,0.9967339028401732,1.0,2639.5,2709.0
20190925,0.9933185145966744,0.9532455930203025,0.9933185145966744,0.9998310209889719,2666.0,2683.5
20190926,0.9948262982101955,0.9514412274436663,0.9948262982101955,1.0,2665.5,2693.5
20190929,0.980043864526241,0.9199096457484324,0.980043864526241,0.9989381143113125,2666.0,2754.5
20190930,0.9974256980692116,0.9575755001560279,0.9974256980692116,1.0,2760.0,2796.0
20191002,0.9854276508614979,0.9288538599449088,0.9854276508614979,1.0,2630.0,2675.0
20191007,0.943862597347495,0.8683782621497644,0.943862597347495,0.9920718586199333,2546.0,2685.0
20191008,0.9933434191099024,0.9577718784440936,0.9933434191099024,1.0,2743.5,2793.0
20191009,0.9955025714140231,0.9532606020362993,0.9955025714140231,1.0,2701.0,2730.5
20191010,0.9946592911733585,0.9508782112423617,0.9946592911733585,1.0,2562.5,2586.0
20191013,0.969699331952866,0.906298083028904,0.969699331952866,0.9979520552651183,2665.0,2747.5
20191014,0.9868223260763666,0.9350875158758084,0.9868223260763666,1.0,2591.5,2649.5
20191016,0.9942983095524803,0.9572799623624116,0.9942983095524803,1.0,2692.0,2695.0
20191021,0.9734610020064669,0.9140084612282356,0.9734610020064669,0.9970140366156469,2691.5,2781.0
20191022,0.9973652025500928,0.9714896251691866,0.9973652025500928,1.0,2665.0,2683.0
20191023,0.9995735122944857,0.950342196889859,0.9995735122944857,1.0,2691.0,2719.0
20191024,0.9996075869298501,0.9508054339914488,0.9996075869298501,1.0,2678.5,2704.0
20191027,0.990533170835371,0.9361065620626441,0.990533170835371,1.0,2663.0,2695.5
20191028,0.9962259314116442,0.9644141138551577,0.9962259314116442,1.0,2757.0,2777.0
20191030,0.9904264926897164,0.9401433502395041,0.9904264926897164,0.9977903602435343,2659.0,2705.0
20191104,0.971090718325649,0.9078362083403115,0.971090718325649,0.9960138761605997,2681.5,2751.5
20191105,0.9712376118386306,0.9049326135230342,0.9712376118386306,0.9971824726735643,2714.0,2773.0
20191106,0.9970639525049357,0.9636479249436272,0.9970639525049357,1.0,2750.0,2760.0
