timestamp,edges_intersection_rate,matched_paths,total_paths
20200420,0.9189890373495643,10967444,11934249
20200421,0.9861394018510126,11768703,11934117
20200422,0.9557425698281018,13309758,13926091
20200423,0.9963877750892007,13865809,13916077
20200426,0.853092662097562,11880165,13925996
20200427,0.808424431544277,11202208,13856840
20200429,0.9318117590897668,12922044,13867655
20200504,0.8953892069921192,12416757,13867441
20200505,0.9936431078620633,13763527,13851580
20200506,0.9457189276178031,13103663,13855769
20200507,0.9899538495015248,13716558,13855755
20200510,0.8325067287245745,11521516,13839547
20200511,0.7856282583459718,10864835,13829486
20200513,0.9582220937896335,13250550,13828266
20200518,0.7435716355779999,10355279,13926404
20200519,0.9984377413427885,13904235,13925991
20200520,0.9968944416048314,13882750,13925998
20200521,0.9907003152961276,13796449,13925956
20200524,0.8223690144855206,11478292,13957593
20200525,0.7985090182141907,11140167,13951210
20200527,0.93018393213472,12977263,13951287
20200601,0.9613384052642833,13420760,13960495
20200602,0.9926853647975318,13855946,13958044
20200603,0.9955154351606189,13895503,13958099
20200604,0.7097154252165672,8487562,11959106
20200610,0.6114907085095805,6092307,9963041
20200615,0.8611158311619241,10297602,11958440
20200616,0.9324196501523799,14852452,15928935
20200617,0.9969952199991889,15881422,15929286
20200618,0.9966345751528579,15875732,15929341
20200621,0.9087393508620351,14475619,15929341
20200622,0.7597642766456437,12103712,15930878
20200624,0.913577466875423,14552613,15929260
20200629,0.6946884553767708,11058369,15918458
20200630,0.771535017524058,12282265,15919258
20200701,0.98751687675096,15711592,15910201
20200702,0.9860857354417369,15688982,15910363
20200705,0.945051229869468,15036093,15910347
20200706,0.9608731448094289,15277220,15899310
20200708,0.9456622960367462,15035378,15899310
20200713,0.8645369166481879,13735383,15887561
20200714,0.9261088790895038,14724795,15899637
20200715,0.9829909463415861,15629212,15899650
20200716,0.9856709742862637,15683346,15911340
20200719,0.7785162407739088,12387070,15911126
20200720,0.9802771974610041,15597513,15911329
20200722,0.9244064657376178,14708467,15911255
20200727,0.7308190409344746,11645122,15934344
20200728,0.8039313565014158,12793803,15914049
20200729,0.9886212671687581,15741420,15922599
20200730,0.9676619699415623,15407679,15922584
20200802,0.842824472517036,13410090,15910893
20200803,0.9593896269737896,15256541,15902341
20200805,0.7621150395077376,12116992,15899164
20200810,0.8446500185690464,13439131,15910887
20200811,0.9123035285918968,14504951,15899260
20200812,0.9851725939350194,15663596,15899342
20200813,0.9887445204579528,15720412,15899367
20200816,0.9357885052954371,14878516,15899443
20200817,0.9722136938628557,15468860,15910967
20200819,0.642127861873235,10223484,15921259
20200824,0.7399087762019808,11785651,15928519
20200825,0.7906949972372744,12589985,15922682
20200826,0.9834813242016622,15647954,15910779
20200827,0.9365959686904776,14913013,15922568
20200830,0.5701449193444559,9078218,15922650
20200831,0.9549242746597068,15170775,15886888
20200902,0.8248065194508923,13113504,15898885
20200907,0.8438261806180236,13405864,15886997
20200908,0.9538630917817028,15165248,15898768
20200909,0.9807697572106094,15584862,15890439
20200910,0.8593587657015067,13655515,15890354
20200913,0.8295857587998576,13199135,15910513
20200914,0.9331719796721539,14847132,15910392
20200916,0.9261833257932572,14736075,15910538
20200921,0.8503269844180931,13529295,15910697
20200922,0.8547929513413957,13563016,15867019
